conglomerate_id,size,rep_firm_id,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11,g_12,g_13,g_14,g_15,g_16,g_17,g_18,g_19,g_20,g_21,g_22,g_23,g_24,g_25,g_26,g_27,g_28,g_29,g_30,g_31,g_32,g_33,g_34,g_35,g_36,g_37,g_38,g_39,g_40,g_41,g_42,g_43,g_44,g_45,g_46,g_47,g_48,g_49,g_50,g_51,g_52,g_53,g_54,g_55,g_56,g_57,g_58,g_59,g_60,g_61,g_62,g_63
456,3,BE0479370634,0.22983922,-0.21651706,0.20106143,-0.11401095,0.29845408,-0.27652383,-0.29165906,0.32418165,-0.31242862,-0.24077709,-0.1606462,-0.2739085,0.22866909,-0.1153032,0.18187855,-0.29055583,0.1967557,-0.3197539,0.29122695,0.29467708,0.17490388,-0.214346,-0.3539022,0.30040392,0.21872903,0.23794438,-0.3018902,-0.07723514,-0.28299934,-0.103493124,0.39473477,-0.2562818,0.30763838,0.18437338,0.15753393,0.16750509,-0.14481497,0.2791614,0.3063618,0.26500183,0.24274255,0.2296665,-0.11689629,-0.2951998,-0.08976968,0.30571496,-0.19034265,0.24070737,0.025991889,-0.20931926,0.15045424,-0.29090628,0.28645015,-0.26024714,0.34362313,0.26528046,0.14818205,0.3503763,-0.03941092,-0.09837393,0.32939088,0.16742045,0.21519159,0.07387809
457,1,BE0567726350,0.2230375,-0.2101989,0.19510359,-0.11056967,0.2896287,-0.2684082,-0.28314728,0.31473228,-0.3031932,-0.23378652,-0.15604506,-0.2659244,0.22181146,-0.11184977,0.17661496,-0.28207034,0.19103654,-0.31038874,0.282753,0.28601795,0.16984308,-0.20810518,-0.34367785,0.29161233,0.21237119,0.23088613,-0.29308474,-0.07495483,-0.27469972,-0.10054887,0.38315442,-0.24882318,0.29860127,0.17903678,0.15291467,0.16254531,-0.14063287,0.27098432,0.29732114,0.2571435,0.23559691,0.22289093,-0.11352881,-0.2865524,-0.087203965,0.2967695,-0.1848021,0.23354,0.02529545,-0.2032138,0.14604382,-0.28226876,0.27809554,-0.25263843,0.33373654,0.25763863,0.14379074,0.34007275,-0.03818992,-0.09545059,0.31972522,0.16258459,0.2089043,0.07168915
458,3,BE0633954683,0.25109774,-0.23626426,0.2196824,-0.124766536,0.32603738,-0.30188882,-0.31826237,0.3537153,-0.34129354,-0.26262584,-0.17502688,-0.29886252,0.25010234,-0.12609676,0.19832973,-0.3170769,0.21463072,-0.34902424,0.31771198,0.32174084,0.19072121,-0.23385148,-0.38585797,0.32788166,0.23860022,0.26000464,-0.32941127,-0.084362164,-0.30893955,-0.11269527,0.43092862,-0.2795934,0.33588344,0.20105268,0.17197123,0.18300669,-0.15788595,0.3047185,0.33461803,0.28956273,0.265076,0.25084335,-0.12742123,-0.32222697,-0.09778872,0.33367357,-0.20765941,0.26310873,0.028168585,-0.22840166,0.16423884,-0.31790245,0.3125621,-0.2840279,0.37452322,0.28916466,0.16190691,0.3825797,-0.0432271,-0.10751071,0.3596005,0.18253474,0.23484229,0.08071952
459,1,BE0640842475,0.22054353,-0.20788224,0.19291906,-0.10930787,0.28639275,-0.2654325,-0.2800263,0.31126752,-0.29980692,-0.23122332,-0.15435798,-0.2629969,0.219297,-0.11058352,0.17468497,-0.278959,0.18893951,-0.30695486,0.2796459,0.28284293,0.16798747,-0.20581688,-0.33992893,0.28838876,0.21003999,0.22829811,-0.28985608,-0.07411872,-0.2716565,-0.09946931,0.37890834,-0.24608836,0.2952877,0.17708004,0.15122095,0.16072673,-0.13909943,0.2679861,0.29400623,0.25426212,0.23297684,0.22040655,-0.11229407,-0.2833817,-0.0862632,0.29348952,-0.18277058,0.23091197,0.02504009,-0.20097512,0.14442667,-0.2791017,0.2750322,-0.24984857,0.33011147,0.25483662,0.14218059,0.33629477,-0.037742224,-0.094378695,0.31618115,0.16081144,0.20659897,0.07088654
460,1,BE0641834746,0.2492259,-0.23452549,0.21804279,-0.12381949,0.32360864,-0.2996554,-0.3159199,0.3511148,-0.33875194,-0.260702,-0.17376064,-0.29666528,0.24821511,-0.12514637,0.19688118,-0.31474167,0.2130568,-0.34644693,0.31537995,0.31935784,0.18932848,-0.23213398,-0.3830442,0.3254622,0.23685053,0.25806218,-0.326988,-0.08373462,-0.30665547,-0.11188501,0.4277417,-0.27754077,0.3333964,0.19958404,0.1707,0.18164176,-0.15673503,0.30246815,0.33213004,0.2874001,0.26310953,0.24897866,-0.1264945,-0.3198472,-0.09708263,0.33121178,-0.20613465,0.26113626,0.027976923,-0.22672144,0.16302508,-0.3155254,0.31026292,-0.28193396,0.37180242,0.28706163,0.16069843,0.37974414,-0.042891078,-0.1067062,0.3569405,0.18120392,0.233112,0.08011712
461,6,BE0663915609,0.24056058,-0.2264762,0.21045259,-0.11943535,0.31236523,-0.2893162,-0.30507597,0.33907643,-0.32698613,-0.25179613,-0.16789885,-0.28649363,0.23947857,-0.12074674,0.19017541,-0.30393127,0.20577066,-0.33451587,0.3045842,0.3083262,0.18288107,-0.22418325,-0.3700185,0.31426182,0.22875072,0.2490701,-0.31576997,-0.08082953,-0.29608184,-0.10813406,0.41298848,-0.2680386,0.32188326,0.1927853,0.16481513,0.17532305,-0.1514071,0.29205066,0.32061234,0.2773887,0.25400606,0.24034666,-0.122204356,-0.3088305,-0.09381394,0.3198154,-0.19907606,0.2520051,0.027089667,-0.21894313,0.15740626,-0.30452132,0.29961926,-0.27224055,0.35920703,0.27732602,0.15510395,0.36661753,-0.04133554,-0.1029819,0.34462658,0.17504308,0.22510207,0.07732844
462,1,BE0675457124,0.2695299,-0.25338605,0.23582768,-0.13409215,0.34995347,-0.32388154,-0.34132874,0.3793224,-0.36632082,-0.28156978,-0.18749563,-0.32049885,0.26868603,-0.1354553,0.2125937,-0.34007195,0.23012924,-0.37440306,0.34067577,0.34520644,0.2044356,-0.25076365,-0.4135652,0.35170618,0.2558295,0.27913198,-0.3532734,-0.09054164,-0.33143094,-0.120673984,0.46231046,-0.2998057,0.36037326,0.21551445,0.18448907,0.19644734,-0.16921914,0.32687774,0.3591176,0.31085822,0.2844402,0.26920468,-0.13654687,-0.34566084,-0.10474162,0.35791504,-0.2226739,0.28253177,0.030055884,-0.24494703,0.17619075,-0.34130946,0.3352025,-0.30464697,0.40131512,0.30987343,0.17380705,0.41050163,-0.046535913,-0.11543275,0.38579372,0.19563958,0.25188038,0.08665138
463,4,BE0722900220,0.24580704,-0.23134968,0.2150481,-0.12208975,0.3191726,-0.29557613,-0.31164148,0.34636512,-0.3341098,-0.25718823,-0.1714479,-0.2926521,0.24476816,-0.123410515,0.19423546,-0.31047648,0.21018209,-0.3417396,0.31112054,0.31500536,0.18678468,-0.22899707,-0.37790498,0.32104313,0.2336548,0.2545144,-0.32256198,-0.082588434,-0.30248368,-0.110405095,0.4219209,-0.27379176,0.32885396,0.19690162,0.16837816,0.17914873,-0.15463293,0.298358,0.3275858,0.28345016,0.2595178,0.24557295,-0.12480184,-0.31550062,-0.09579299,0.32671538,-0.20334971,0.2575336,0.02762686,-0.22365254,0.1608082,-0.3111838,0.3060635,-0.27810946,0.36683297,0.2832205,0.15849115,0.3745651,-0.042277347,-0.1052368,0.3520821,0.17877318,0.22995172,0.079016864
464,2,BE0811804084,0.23681915,-0.22300078,0.20717536,-0.1175424,0.30751064,-0.28485206,-0.30039388,0.3338786,-0.32190603,-0.24795082,-0.1653679,-0.2821018,0.2357064,-0.11884711,0.18728007,-0.29926363,0.20262471,-0.3293644,0.29992294,0.3035631,0.18009728,-0.22075035,-0.36439443,0.30942583,0.22525346,0.24518755,-0.31092635,-0.0795752,-0.29151645,-0.10651452,0.4066185,-0.26393583,0.31691223,0.1898498,0.16227421,0.17259483,-0.14910665,0.2875527,0.31563935,0.27306604,0.25007543,0.23661962,-0.120352,-0.3040738,-0.092402615,0.31489477,-0.19602837,0.24806254,0.026706576,-0.2155847,0.15498021,-0.2997701,0.29502365,-0.2680552,0.35376874,0.2731225,0.15268841,0.36094984,-0.040663905,-0.10137386,0.33930978,0.17238301,0.22164361,0.07612438
465,3,BE0817544902,0.25446483,-0.23939198,0.22263174,-0.12647009,0.33040625,-0.30590636,-0.32247603,0.35839307,-0.3458654,-0.26608643,-0.17730461,-0.30281493,0.25349712,-0.12780634,0.20093541,-0.32127753,0.21746193,-0.35366032,0.3219069,0.32602742,0.19322649,-0.2369409,-0.3909194,0.3322338,0.24174759,0.26349872,-0.3337703,-0.085491,-0.31304815,-0.11415278,0.4366613,-0.2832857,0.34035712,0.20369448,0.17425793,0.18546197,-0.15995625,0.30876645,0.3390935,0.2934529,0.26861337,0.2541975,-0.12908825,-0.32650775,-0.099058844,0.3381019,-0.21040219,0.26665685,0.028513348,-0.2314241,0.16642216,-0.32217833,0.31669796,-0.2877945,0.37941745,0.29294765,0.16408078,0.38768035,-0.04383154,-0.10895787,0.36438537,0.18492867,0.23795472,0.08180313
466,2,BE0818224395,0.21638398,-0.2040184,0.18927558,-0.10720337,0.28099564,-0.26046944,-0.27482092,0.3054888,-0.29415905,-0.22694826,-0.15154418,-0.25811428,0.21510325,-0.108471595,0.17146605,-0.27376974,0.18544199,-0.30122766,0.27446368,0.2775475,0.16489255,-0.20200033,-0.33367628,0.28301233,0.20615187,0.22398168,-0.28447115,-0.07272421,-0.2665809,-0.09766877,0.37182644,-0.24152708,0.2897611,0.17381647,0.14839606,0.1576936,-0.1365419,0.26298544,0.28847745,0.2494564,0.22860695,0.21626298,-0.1102347,-0.27809343,-0.084694155,0.288019,-0.17938228,0.2265288,0.024614185,-0.19724135,0.1417295,-0.27381948,0.26992297,-0.24519551,0.3240654,0.25016332,0.1394951,0.32999367,-0.036995526,-0.09259094,0.31027016,0.1578541,0.202754,0.06954791
467,1,BE0823115472,0.24740784,-0.23283668,0.21645029,-0.12289966,0.32124966,-0.29748616,-0.31364477,0.34858906,-0.33628336,-0.2588335,-0.17253079,-0.29453117,0.24638212,-0.124223284,0.19547425,-0.31247354,0.21152811,-0.3439437,0.31311488,0.3170433,0.18797575,-0.23046584,-0.3803113,0.32311225,0.23515111,0.25617555,-0.32463434,-0.08312511,-0.304437,-0.11109802,0.42464635,-0.27554715,0.33098084,0.1981576,0.1694653,0.18031603,-0.15561719,0.30028248,0.32971352,0.2852996,0.26119953,0.2471676,-0.12559438,-0.3175358,-0.096396826,0.3288207,-0.2046537,0.25922045,0.027790768,-0.22508948,0.1618462,-0.31321666,0.30802977,-0.2799002,0.3691598,0.285019,0.15952465,0.37699008,-0.042564712,-0.10592481,0.3543569,0.17991132,0.23143144,0.079532035
468,2,BE0828301905,0.23553082,-0.22180404,0.20604688,-0.11689058,0.30583903,-0.28331488,-0.29878166,0.3320888,-0.32015672,-0.24662673,-0.16449639,-0.28058952,0.23440748,-0.11819299,0.18628308,-0.2976564,0.20154144,-0.32759053,0.29831788,0.30192295,0.1791387,-0.21956827,-0.3624578,0.30776063,0.22404921,0.24385063,-0.3092585,-0.079143286,-0.2899444,-0.105956845,0.40442505,-0.26252308,0.3152005,0.18883897,0.16139928,0.17165539,-0.1483145,0.2860039,0.31392694,0.2715776,0.24872196,0.23533624,-0.11971416,-0.30243587,-0.09191664,0.3132004,-0.19497892,0.24670495,0.026574662,-0.21442825,0.15414484,-0.29813406,0.29344118,-0.26661405,0.3518961,0.27167505,0.15185665,0.35899824,-0.040432636,-0.10082015,0.337479,0.17146705,0.22045273,0.07570977
469,1,BE0831133711,0.2600199,-0.24455212,0.2274976,-0.12928064,0.33761406,-0.3125345,-0.32942775,0.36611053,-0.3534081,-0.27179575,-0.18106245,-0.30933568,0.25909784,-0.1306268,0.20523426,-0.32820776,0.22213286,-0.36130896,0.3288277,0.33309948,0.19735973,-0.24203789,-0.39926976,0.33941403,0.24694014,0.2692633,-0.34096184,-0.08735337,-0.3198266,-0.116557404,0.44611916,-0.28937727,0.34773785,0.20805296,0.17803055,0.1895127,-0.16337183,0.3154448,0.34647715,0.2998709,0.27444935,0.25973123,-0.13183853,-0.33357024,-0.101154305,0.34540778,-0.21492724,0.27251053,0.02908214,-0.23641053,0.17002422,-0.32923272,0.3235213,-0.29400864,0.38749197,0.29918882,0.16766723,0.39609545,-0.044828746,-0.11134541,0.37227944,0.1888782,0.24308965,0.083590865
470,1,BE0831457175,0.2695299,-0.25338605,0.23582768,-0.13409215,0.34995347,-0.32388154,-0.34132874,0.3793224,-0.36632082,-0.28156978,-0.18749563,-0.32049885,0.26868603,-0.1354553,0.2125937,-0.34007195,0.23012924,-0.37440306,0.34067577,0.34520644,0.2044356,-0.25076365,-0.4135652,0.35170618,0.2558295,0.27913198,-0.3532734,-0.09054164,-0.33143094,-0.120673984,0.46231046,-0.2998057,0.36037326,0.21551445,0.18448907,0.19644734,-0.16921914,0.32687774,0.3591176,0.31085822,0.2844402,0.26920468,-0.13654687,-0.34566084,-0.10474162,0.35791504,-0.2226739,0.28253177,0.030055884,-0.24494703,0.17619075,-0.34130946,0.3352025,-0.30464697,0.40131512,0.30987343,0.17380705,0.41050163,-0.046535913,-0.11543275,0.38579372,0.19563958,0.25188038,0.08665138
471,4,BE0844712028,0.20732704,-0.19560535,0.18134235,-0.102621086,0.2692441,-0.249663,-0.26348692,0.29290634,-0.2818615,-0.21763986,-0.14541748,-0.24748291,0.20597188,-0.10387313,0.16445723,-0.26247075,0.17782655,-0.28875738,0.26318008,0.26601732,0.15815379,-0.19369029,-0.32006192,0.27130577,0.197686,0.21458317,-0.27274612,-0.06968783,-0.25552943,-0.09374831,0.35640648,-0.23159546,0.27772763,0.16671047,0.14224523,0.15108934,-0.13097316,0.25209716,0.27643922,0.23899254,0.21909207,0.20724086,-0.10575069,-0.26657885,-0.08127774,0.27610758,-0.17200468,0.21698499,0.023686832,-0.18911153,0.13585673,-0.26231807,0.2587983,-0.235064,0.31090078,0.23998775,0.1336478,0.3162738,-0.03536969,-0.08869833,0.29739973,0.15141483,0.19438207,0.066633195
472,2,BE0849971606,0.24268049,-0.22844541,0.21230946,-0.120507896,0.31511584,-0.29184562,-0.30772886,0.34202152,-0.32986456,-0.25397488,-0.16933289,-0.28898203,0.2416159,-0.12182307,0.19181593,-0.30657595,0.20755316,-0.3374347,0.30722532,0.31102502,0.18445839,-0.22612834,-0.37320516,0.3170019,0.23073228,0.25126994,-0.31851438,-0.08154024,-0.2986686,-0.109051704,0.41659775,-0.27036324,0.32469988,0.19444855,0.16625482,0.17686887,-0.15271054,0.29459924,0.32343006,0.2798379,0.25623316,0.24245842,-0.123253904,-0.31152564,-0.094613604,0.32260343,-0.20080289,0.25423896,0.027306728,-0.22084604,0.15878086,-0.3072134,0.30222315,-0.27461198,0.36228842,0.27970776,0.1564726,0.36982885,-0.04171609,-0.10389303,0.34763908,0.17655028,0.22706164,0.07801067
473,2,BE0859558273,0.16039054,-0.15170968,0.14113262,-0.07552904,0.20799115,-0.19243988,-0.20473409,0.22932902,-0.21767898,-0.16699266,-0.11778839,-0.19241895,0.15957293,-0.08265223,0.12783788,-0.20824723,0.13660787,-0.22410345,0.20765835,0.20805854,0.11977628,-0.1494166,-0.24957573,0.20885208,0.15486562,0.16770005,-0.21435504,-0.05589951,-0.1986136,-0.06949497,0.27755773,-0.17816631,0.21861464,0.1304291,0.11490355,0.1170571,-0.09983367,0.19393384,0.21576281,0.18653019,0.1720671,0.16096452,-0.08145399,-0.20960636,-0.062140755,0.21673469,-0.13021834,0.1709781,0.017959164,-0.14533003,0.1044093,-0.20452093,0.20223361,-0.18497267,0.24401376,0.186729,0.10395929,0.2457925,-0.026253741,-0.068833716,0.2347366,0.12137058,0.15235904,0.053472877
474,2,BE0859984083,0.1693209,-0.16030113,0.14805177,-0.08339167,0.21993041,-0.20431504,-0.21592534,0.24010615,-0.23025657,-0.17857812,-0.11970822,-0.20286997,0.1676535,-0.08457673,0.13504565,-0.21505685,0.14586918,-0.23642762,0.2158304,0.21763279,0.12987493,-0.1588181,-0.26293114,0.22218062,0.16216029,0.17514391,-0.22354409,-0.056946374,-0.20915341,-0.077296056,0.291699,-0.1899185,0.22723143,0.13689117,0.11643479,0.12337549,-0.10760442,0.20640571,0.22592275,0.19508266,0.17916453,0.16938087,-0.08693398,-0.2182599,-0.06694103,0.22612329,-0.14104512,0.17693622,0.019795183,-0.15499564,0.11121238,-0.21405436,0.21211527,-0.19254895,0.25565755,0.19728729,0.109110475,0.25870043,-0.028546993,-0.07236356,0.24339135,0.124393865,0.15925063,0.054402318
475,1,BE0860266571,0.2600199,-0.24455212,0.2274976,-0.12928064,0.33761406,-0.3125345,-0.32942775,0.36611053,-0.3534081,-0.27179575,-0.18106245,-0.30933568,0.25909784,-0.1306268,0.20523426,-0.32820776,0.22213286,-0.36130896,0.3288277,0.33309948,0.19735973,-0.24203789,-0.39926976,0.33941403,0.24694014,0.2692633,-0.34096184,-0.08735337,-0.3198266,-0.116557404,0.44611916,-0.28937727,0.34773785,0.20805296,0.17803055,0.1895127,-0.16337183,0.3154448,0.34647715,0.2998709,0.27444935,0.25973123,-0.13183853,-0.33357024,-0.101154305,0.34540778,-0.21492724,0.27251053,0.02908214,-0.23641053,0.17002422,-0.32923272,0.3235213,-0.29400864,0.38749197,0.29918882,0.16766723,0.39609545,-0.044828746,-0.11134541,0.37227944,0.1888782,0.24308965,0.083590865
476,2,BE0862540925,0.27729326,-0.2605975,0.24262784,-0.13801998,0.36002657,-0.33314458,-0.35104397,0.39010778,-0.37686196,-0.2895487,-0.1927473,-0.32961178,0.2765132,-0.13939698,0.21860148,-0.34975713,0.23665701,-0.38509226,0.35034782,0.3550898,0.21021192,-0.25788683,-0.4252351,0.36174074,0.26308626,0.28718814,-0.36332378,-0.09314435,-0.34090403,-0.1240345,0.47552806,-0.30831885,0.37068805,0.22160554,0.18976142,0.20210834,-0.17399251,0.3362109,0.36943644,0.3198276,0.29259613,0.2769382,-0.14039044,-0.35553083,-0.10767008,0.36812523,-0.22899778,0.2907125,0.030850789,-0.25191572,0.18122473,-0.3511682,0.34473827,-0.31333145,0.4125995,0.31859568,0.17881922,0.42226195,-0.04792954,-0.1187694,0.39682594,0.20115915,0.2590566,0.089149795
477,1,BE0870215902,0.2695299,-0.25338605,0.23582768,-0.13409215,0.34995347,-0.32388154,-0.34132874,0.3793224,-0.36632082,-0.28156978,-0.18749563,-0.32049885,0.26868603,-0.1354553,0.2125937,-0.34007195,0.23012924,-0.37440306,0.34067577,0.34520644,0.2044356,-0.25076365,-0.4135652,0.35170618,0.2558295,0.27913198,-0.3532734,-0.09054164,-0.33143094,-0.120673984,0.46231046,-0.2998057,0.36037326,0.21551445,0.18448907,0.19644734,-0.16921914,0.32687774,0.3591176,0.31085822,0.2844402,0.26920468,-0.13654687,-0.34566084,-0.10474162,0.35791504,-0.2226739,0.28253177,0.030055884,-0.24494703,0.17619075,-0.34130946,0.3352025,-0.30464697,0.40131512,0.30987343,0.17380705,0.41050163,-0.046535913,-0.11543275,0.38579372,0.19563958,0.25188038,0.08665138
478,1,BE0870556885,0.2695299,-0.25338605,0.23582768,-0.13409215,0.34995347,-0.32388154,-0.34132874,0.3793224,-0.36632082,-0.28156978,-0.18749563,-0.32049885,0.26868603,-0.1354553,0.2125937,-0.34007195,0.23012924,-0.37440306,0.34067577,0.34520644,0.2044356,-0.25076365,-0.4135652,0.35170618,0.2558295,0.27913198,-0.3532734,-0.09054164,-0.33143094,-0.120673984,0.46231046,-0.2998057,0.36037326,0.21551445,0.18448907,0.19644734,-0.16921914,0.32687774,0.3591176,0.31085822,0.2844402,0.26920468,-0.13654687,-0.34566084,-0.10474162,0.35791504,-0.2226739,0.28253177,0.030055884,-0.24494703,0.17619075,-0.34130946,0.3352025,-0.30464697,0.40131512,0.30987343,0.17380705,0.41050163,-0.046535913,-0.11543275,0.38579372,0.19563958,0.25188038,0.08665138
479,6,BE0872526975,0.23692626,-0.22310027,0.20726918,-0.11759659,0.30764964,-0.28497985,-0.30052793,0.3340274,-0.32205147,-0.24806091,-0.16544035,-0.28222755,0.2358144,-0.11890149,0.18736295,-0.29939726,0.20271477,-0.32951185,0.3000564,0.30369943,0.18017697,-0.22084863,-0.36455542,0.3095643,0.22535357,0.2452987,-0.31106502,-0.07961111,-0.29164714,-0.106560886,0.40680087,-0.2640533,0.31705454,0.18993382,0.16234696,0.17267293,-0.1491725,0.2876815,0.3157817,0.2731898,0.25018796,0.23672631,-0.12040503,-0.30420998,-0.09244302,0.31503564,-0.19611561,0.2481754,0.026717544,-0.21568084,0.15504967,-0.2999061,0.2951552,-0.26817504,0.35392442,0.27324283,0.15275757,0.3611121,-0.040683135,-0.101419896,0.33946198,0.17245917,0.22174263,0.076158844
480,1,BE0873893784,0.24042268,-0.22634812,0.21033178,-0.11936557,0.3121863,-0.28915167,-0.30490342,0.33888486,-0.3267989,-0.2516544,-0.16780557,-0.28633174,0.23933955,-0.120676726,0.19006869,-0.30375922,0.2056547,-0.334326,0.3044124,0.30815065,0.18277846,-0.22405672,-0.36981124,0.31408358,0.22862181,0.24892698,-0.31559142,-0.0807833,-0.29591355,-0.10807437,0.4127537,-0.26788738,0.32170004,0.1926771,0.16472147,0.1752225,-0.1513223,0.29188487,0.32042906,0.27722937,0.2538612,0.2402093,-0.12213608,-0.30865517,-0.09376192,0.31963402,-0.19896372,0.25185978,0.027075548,-0.21881935,0.15731683,-0.3043462,0.29944986,-0.2720863,0.3590066,0.2771711,0.15501492,0.36640862,-0.041310787,-0.10292263,0.3444306,0.17494503,0.2249746,0.07728406
481,2,BE0876063715,0.09536937,-0.08985723,0.08861476,-0.026206303,0.121896386,-0.10886794,-0.12328842,0.14700064,-0.12717335,-0.088343486,-0.094045006,-0.116250694,0.09855153,-0.06245646,0.07606216,-0.14840361,0.073329106,-0.1344389,0.14115918,0.13409649,0.054433156,-0.08382642,-0.1521732,0.11603895,0.09925895,0.10918157,-0.14182952,-0.043663766,-0.12102768,-0.022020783,0.17207733,-0.097242296,0.1481792,0.0820888,0.09301228,0.07059471,-0.04865748,0.10724,0.13773717,0.12007783,0.114978276,0.098549105,-0.044063058,-0.14020276,-0.030582512,0.14279369,-0.059806425,0.11941724,0.006775029,-0.07886377,0.057275474,-0.13082655,0.1277091,-0.12409133,0.1560685,0.11109869,0.06499805,0.15034142,-0.011192029,-0.0424025,0.16215925,0.09147742,0.09895149,0.04209815
482,3,BE0876530404,0.24319158,-0.22892018,0.21275716,-0.12076648,0.315779,-0.29245546,-0.30836847,0.3427316,-0.33055854,-0.25450018,-0.16967864,-0.28958198,0.2421312,-0.122082576,0.19221145,-0.30721357,0.20798291,-0.33813843,0.30786207,0.3116757,0.18483867,-0.2265973,-0.37397346,0.31766254,0.23121002,0.2518003,-0.31917605,-0.08171159,-0.29929224,-0.10927294,0.41746795,-0.2709237,0.32537895,0.19484955,0.16660193,0.17724156,-0.1530248,0.29521367,0.3241094,0.2804284,0.2567701,0.24296756,-0.12350695,-0.31217542,-0.094806395,0.32327563,-0.20121922,0.25477755,0.027359061,-0.22130482,0.15911227,-0.30786243,0.30285093,-0.2751837,0.36303133,0.280282,0.15680256,0.3706031,-0.04180784,-0.10411269,0.3483654,0.17691366,0.22753409,0.07817516
483,1,BE0877633729,0.2466722,-0.23215334,0.21580593,-0.12252747,0.32029516,-0.29660842,-0.31272417,0.34756708,-0.33528453,-0.25807744,-0.17203316,-0.29366767,0.24564043,-0.12384979,0.19490497,-0.3115558,0.21090956,-0.34293082,0.3121984,0.3161068,0.18742841,-0.22979088,-0.3792055,0.3221614,0.2344635,0.2554122,-0.323682,-0.082878485,-0.3035394,-0.11077959,0.4233939,-0.27474046,0.33000344,0.19758043,0.16896571,0.17977962,-0.15516488,0.2993981,0.32873574,0.2844497,0.2604267,0.2464348,-0.12523018,-0.31660053,-0.09611934,0.32785323,-0.20405446,0.2584453,0.027715446,-0.22442915,0.1613692,-0.31228247,0.3071262,-0.2790773,0.36809054,0.2841925,0.15904972,0.3758757,-0.04243266,-0.10560864,0.35331154,0.1793883,0.23075145,0.07929529
484,7,BE0880441977,0.21866165,-0.20613414,0.19127066,-0.10835575,0.28395098,-0.26318708,-0.27767128,0.3086531,-0.2972517,-0.22928919,-0.15308496,-0.2607879,0.21739966,-0.10962804,0.17322867,-0.27661127,0.18735716,-0.30436376,0.27730134,0.28044716,0.16658726,-0.2040902,-0.3371001,0.28595635,0.20828092,0.22634526,-0.28741983,-0.07348781,-0.2693602,-0.09865471,0.37570432,-0.24402474,0.29278734,0.17560352,0.1499429,0.15935448,-0.13794234,0.26572368,0.2915049,0.25208792,0.23099981,0.2185319,-0.11136237,-0.28098917,-0.08555333,0.29101452,-0.18123764,0.22892892,0.024847401,-0.19928588,0.1432064,-0.2767119,0.27272066,-0.24774343,0.3273761,0.25272232,0.14096563,0.33344403,-0.0374044,-0.09356988,0.3135069,0.15947346,0.20485942,0.07028091
